;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Referencia;Nombre;Categoría;Contenido paquete;Composición del material;Nombre de la marca;2022Año;Estación;Unidad de venta;Color;Talla;Stock;N° de piezas fuera de unidad de stock;Pedido;Reserva de proveedor (cantidad de artículos individuales);Preventa;Preventa (cantidad de artículos individuales);Código de barras;Peso (en gramos);Ubicación;Precio de compra;Proveedor;Precio A;Precio B;Precio C;Precio D;Precio Promoción;País de origen;Descuento (%);Observación;Cantidad de compras;Ventas;Importe de venta;Margen €;Precio medio de venta;Precio de compra del stock positivos;Valor de stock;Stock precio A;Fecha de creación
SA10402;;VESTIDO;;;;;VERANO;1;ROSA FUXIA;;10;0;0;0;0;0;2027290004785;0;;0;;11,5;11,5;11,5;0;0;;;;0;0;0;0;0;0;0;115;2026-06-04
SA3036;;VESTIDO;;;;;VERANO;1;ROSA;;8;0;0;0;0;0;2027290004735;0;;0;;10,5;10,5;10,5;0;0;;;;0;2;21;21;10,5;0;0;84;2026-06-04
SA3036;;VESTIDO;;;;;VERANO;1;SALMÓN;;10;0;0;0;0;0;2027290004794;0;;0;;10,5;10,5;10,5;0;0;;;;0;0;0;0;0;0;0;105;2026-06-04
SA3036;;VESTIDO;;;;;VERANO;1;AZUL;;5;0;0;0;0;0;2027290004795;0;;0;;10,5;10,5;10,5;0;0;;;;0;5;52,5;52,5;10,5;0;0;52,5;2026-06-04
SA3036;;VESTIDO;;;;;VERANO;1;NEGRO;;6;0;0;0;0;0;2027290004796;0;;0;;10,5;10,5;10,5;0;0;;;;0;4;42;42;10,5;0;0;63;2026-06-04
SA3036;;VESTIDO;;;;;VERANO;1;BLANCO;;7;0;0;0;0;0;2027290004797;0;;0;;10,5;10,5;10,5;0;0;;;;0;3;31,5;31,5;10,5;0;0;73,5;2026-06-04
RA10801;;VESTIDO;;;;;VERANO;1;ROSA;;9;0;0;0;0;0;2027290004734;0;;0;;11,5;11,5;11,5;0;0;;;;0;1;11,5;11,5;11,5;0;0;103,5;2026-06-04
RA10801;;VESTIDO;;;;;VERANO;1;BEIGE;;10;0;0;0;0;0;2027290004805;0;;0;;11,5;11,5;11,5;0;0;;;;0;0;0;0;0;0;0;115;2026-06-04
RA10801;;VESTIDO;;;;;VERANO;1;AZUL;;10;0;0;0;0;0;2027290004806;0;;0;;11,5;11,5;11,5;0;0;;;;0;0;0;0;0;0;0;115;2026-06-04
RA10801;;VESTIDO;;;;;VERANO;1;VERDE;;10;0;0;0;0;0;2027290004807;0;;0;;11,5;11,5;11,5;0;0;;;;0;0;0;0;0;0;0;115;2026-06-04
RA10322;;VESTIDO;;;;;VERANO;1;AZUL;;6;0;0;0;0;0;2027290004733;0;;0;;12,5;12,5;12,5;0;0;;;;0;3;37,5;37,5;12,5;0;0;75;2026-06-04
RA10322;;VESTIDO;;;;;VERANO;1;AMARILLO;;8;0;0;0;0;0;2027290004801;0;;0;;12,5;12,5;12,5;0;0;;;;0;2;25;25;12,5;0;0;100;2026-06-04
RA10322;;VESTIDO;;;;;VERANO;1;VERDE;;6;0;0;0;0;0;2027290004802;0;;0;;12,5;12,5;12,5;0;0;;;;0;4;50;50;12,5;0;0;75;2026-06-04
RA10322;;VESTIDO;;;;;VERANO;1;CHOCOLATE;;5;0;0;0;0;0;2027290004803;0;;0;;12,5;12,5;12,5;0;0;;;;0;5;62,5;62,5;12,5;0;0;62,5;2026-06-04
BC1142;;VESTIDO;;;;;VERANO;1;AZUL;;10;0;0;0;0;0;2027290004727;0;;0;;16,9;16,9;16,9;0;0;;;;0;1;16,9;16,9;16,9;0;0;169;2026-06-04
BC1123;;VESTIDO;;;;;VERANO;1;AZUL;;11;0;0;0;0;0;2027290004726;0;;0;;23,9;23,9;23,9;0;0;;;;0;-1;-19,5;-19,5;19,5;0;0;262,9;2026-06-04
BC1149;;VESTIDO;;;;;VERANO;1;ROSA;;9;0;0;0;0;0;2027290004724;0;;0;;16,9;16,9;16,9;0;0;;;;0;1;5,5;5,5;5,5;0;0;152,1;2026-06-04
BC1149;;VESTIDO;;;;;VERANO;1;AZUL;;10;0;0;0;0;0;2027290004725;0;;0;;16,9;16,9;16,9;0;0;;;;0;0;-9,4;-9,4;0;0;0;169;2026-06-04
BC1217;;VESTIDO;;;;;VERANO;1;AZUL;;10;0;0;0;0;0;2027290004722;0;;0;;23,9;23,9;0;0;0;;;;0;0;-14,4;-14,4;0;0;0;239;2026-06-04
BC1217;;VESTIDO;;;;;VERANO;1;ROSA;;10;0;0;0;0;0;2027290004723;0;;0;;23,9;23,9;0;0;0;;;;0;0;-14,4;-14,4;0;0;0;239;2026-06-04
BC1130;;VESTIDO CORTO;;;;;VERANO;1;BLANCO;;10;0;0;0;0;0;2027290004721;0;;0;;16,5;16,5;16,5;0;0;;;;0;1;16,5;16,5;16,5;0;0;165;2026-06-03
BC1130;;VESTIDO CORTO;;;;;VERANO;1;AZUL;;11;0;0;0;0;0;2027290004728;0;;0;;16,5;16,5;16,5;0;0;;;;0;-1;-14,5;-14,5;14,5;0;0;181,5;2026-06-03
BC1268;;VESTIDO;;;;;VERANO;1;ROSA;;8;0;0;0;0;0;2027290004720;0;;0;;23,5;23,5;23,5;0;0;;;;0;2;47;47;23,5;0;0;188;2026-06-03
BC1137;;CAMISA;;;;;VERANO;1;BLANCO;;11;0;0;0;0;0;2027290004719;0;;0;;17,9;17,9;17,9;0;0;;;;0;-1;-14,9;-14,9;14,9;0;0;196,9;2026-06-03
BC1269;;BLUSA;;;;;VERANO;1;ROJO;;8;0;0;0;0;0;2027290004718;0;;0;;14,9;14,9;14,9;0;0;;;;0;2;29,8;29,8;14,9;0;0;119,2;2026-06-03
BC1300;;VESTIDO;;;;;VERANO;1;AZUL;;4;0;0;0;0;0;2027290004717;0;;0;;15,9;15,9;15,9;0;0;;;;0;6;95,4;95,4;15,9;0;0;63,6;2026-06-03
MA50720;;CAMISA;;;;;VERANO;1;AZUL;;9;0;0;0;0;0;2027290004715;0;;0;;15,5;15,5;15,5;0;0;;;;0;1;5,5;5,5;5,5;0;0;139,5;2026-06-03
MA50720;;CAMISA;;;;;VERANO;1;ROSA FUXIA;;9;0;0;0;0;0;2027290004716;0;;0;;15,5;15,5;15,5;0;0;;;;0;2;21;21;10,5;0;0;139,5;2026-06-03
MA8289;;VESTIDO;;;;;VERANO;1;ROSA FUXIA;;7;0;0;0;0;0;2027290004713;0;;0;;14,9;14,9;14,9;0;0;;;;0;3;44,7;44,7;14,9;0;0;104,3;2026-06-03
MA8289;;VESTIDO;;;;;VERANO;1;AZUL;;8;0;0;0;0;0;2027290004714;0;;0;;14,9;14,9;14,9;0;0;;;;0;2;29,8;29,8;14,9;0;0;119,2;2026-06-03
CO7019;;CHALECO;;;;;VERANO;1;BLANCO/ROJO;;6;0;0;0;0;0;2027290004712;0;;0;;19,5;19,5;19,5;0;0;;;;0;4;73,5;73,5;18,38;0;0;117;2026-06-03
CI6,50;;CINTURON;;;;;VERANO;1;NEGRO;;10;0;0;0;0;0;2027290004710;0;;0;;6,5;6,5;6,5;0;0;;;;0;0;0;0;0;0;0;65;2026-06-03
CI950;;CINTURON;;;;;VERANO;1;MARRÓN;;10;0;0;0;0;0;2027290004708;0;;0;;9,5;9,5;9,5;0;0;;;;0;0;0;0;0;0;0;95;2026-06-03
CI950;;CINTURON;;;;;VERANO;1;NEGRO;;10;0;0;0;0;0;2027290004709;0;;0;;9,5;9,5;9,5;0;0;;;;0;0;0;0;0;0;0;95;2026-06-03
PL750;;BLUSA;;;;;VERANO;1;BLANCO;;7;0;0;0;0;0;2027290004707;0;;0;;7,5;7,5;7,5;0;0;;;;0;3;22,5;22,5;7,5;0;0;52,5;2026-06-01
CI700;;CINTURON;;;;;VERANO;1;CAMEL;;10;0;0;0;0;0;2027290004705;0;;0;;7;7;7;0;0;;;;0;0;0;0;0;0;0;70;2026-05-29
SA429;;VESTIDO;;;;;VERANO;1;ROSA FUXIA;;7;0;0;0;0;0;2027290004696;0;;0;;7,9;7,9;7,9;0;0;;;;0;3;23,7;23,7;7,9;0;0;55,3;2026-05-27
SA429;;VESTIDO;;;;;VERANO;1;CAMEL;;6;0;0;0;0;0;2027290004697;0;;0;;7,9;7,9;7,9;0;0;;;;0;4;31,6;31,6;7,9;0;0;47,4;2026-05-27
SA24415-1;;VESTIDO;;;;;VERANO;1;VERDE;;9;0;0;0;0;0;2027290004695;0;;0;;8,9;8,9;8,9;0;0;;;;0;2;17,8;17,8;8,9;0;0;80,1;2026-05-27
SA24415;;VESTIDO;;;;;VERANO;1;ROJO;;10;0;0;0;0;0;2027290004691;0;;0;;7,9;7,9;7,9;0;0;;;;0;0;0;0;0;0;0;79;2026-05-27
SA24415;;VESTIDO;;;;;VERANO;1;AZUL;;10;0;0;0;0;0;2027290004692;0;;0;;7,9;7,9;7,9;0;0;;;;0;0;0;0;0;0;0;79;2026-05-27
SA24415;;VESTIDO;;;;;VERANO;1;VERDE;;11;0;0;0;0;0;2027290004693;0;;0;;7,9;7,9;7,9;0;0;;;;0;0;0;0;0;0;0;86,9;2026-05-27
SA24415;;VESTIDO;;;;;VERANO;1;VERDE AGUA;;10;0;0;0;0;0;2027290004694;0;;0;;7,9;7,9;7,9;0;0;;;;0;0;0;0;0;0;0;79;2026-05-27
SA430043;;CHALECO;;;;;VERANO;1;BLANCO;;9;0;0;0;0;0;2027290004690;0;;0;;12,5;12,5;12,5;0;0;;;;0;1;10;10;10;0;0;112,5;2026-05-27
SA26242;;PANTALON;;;;;VERANO;1;ROSA;;9;0;0;0;0;0;2027290004687;0;;0;;7,9;7,9;7,9;0;0;;;;0;1;7,9;7,9;7,9;0;0;71,1;2026-05-27
SA26242;;PANTALON;;;;;VERANO;1;AZUL;;9;0;0;0;0;0;2027290004688;0;;0;;7,9;7,9;7,9;0;0;;;;0;1;7,9;7,9;7,9;0;0;71,1;2026-05-27
SA26242;;PANTALON;;;;;VERANO;1;NARANJA;;9;0;0;0;0;0;2027290004689;0;;0;;7,9;7,9;7,9;0;0;;;;0;1;7,9;7,9;7,9;0;0;71,1;2026-05-27
SA26254;;VESTIDO;;;;;VERANO;1;VERDE;;10;0;0;0;0;0;2027290004678;0;;0;;13,95;13,95;13,95;0;0;;;;0;0;0;0;0;0;0;139,5;2026-05-27
SA26254;;VESTIDO;;;;;VERANO;1;VERDE AGUA;;10;0;0;0;0;0;2027290004679;0;;0;;13,95;13,95;13,95;0;0;;;;0;0;0;0;0;0;0;139,5;2026-05-27
SA26254;;VESTIDO;;;;;VERANO;1;AZUL CELESTE;;9;0;0;0;0;0;2027290004680;0;;0;;13,95;13,95;13,95;0;0;;;;0;1;13,95;13,95;13,95;0;0;125,55;2026-05-27
SA26254;;VESTIDO;;;;;VERANO;1;LILA;;9;0;0;0;0;0;2027290004681;0;;0;;13,95;13,95;13,95;0;0;;;;0;1;13,95;13,95;13,95;0;0;125,55;2026-05-27
SA26254;;VESTIDO;;;;;VERANO;1;NARANJA;;9;0;0;0;0;0;2027290004682;0;;0;;13,95;13,95;13,95;0;0;;;;0;1;13,95;13,95;13,95;0;0;125,55;2026-05-27
SA24435;;VESTIDO;;;;;VERANO;1;BEIGE;;9;0;0;0;0;0;2027290004675;0;;0;;9;9;9;0;0;;;;0;1;9;9;9;0;0;81;2026-05-27
SA26277;;VESTIDO;;;;;VERANO;1;CAMEL;;8;0;0;0;0;0;2027290004668;0;;0;;9;9;9;0;0;;;;0;2;18;18;9;0;0;72;2026-05-27
SA26277;;VESTIDO;;;;;VERANO;1;AZUL;;9;0;0;0;0;0;2027290004669;0;;0;;9;9;9;0;0;;;;0;1;9;9;9;0;0;81;2026-05-27
SA26277;;VESTIDO;;;;;VERANO;1;VERDE;;9;0;0;0;0;0;2027290004670;0;;0;;9;9;9;0;0;;;;0;1;9;9;9;0;0;81;2026-05-27
SA70040;;VESTIDO;;;;;VERANO;1;VERDE;;8;0;0;0;0;0;2027290004665;0;;0;;7,9;7,9;7,9;0;0;;;;0;2;15,8;15,8;7,9;0;0;63,2;2026-05-27
SA70040;;VESTIDO;;;;;VERANO;1;NARANJA;;1;0;0;0;0;0;2027290004666;0;;0;;7,9;7,9;7,9;0;0;;;;0;9;71,1;71,1;7,9;0;0;7,9;2026-05-27
SA70040;;VESTIDO;;;;;VERANO;1;AMARILLO;;8;0;0;0;0;0;2027290004667;0;;0;;7,9;7,9;7,9;0;0;;;;0;2;15,8;15,8;7,9;0;0;63,2;2026-05-27
RA85057;;BLUSA;;;;;VERANO;1;LILA;;10;0;0;0;0;0;2027290004815;0;;0;;9,5;9,5;9,5;0;0;;;;0;0;0;0;0;0;0;95;2026-06-04
RA85057;;BLUSA;;;;;VERANO;1;ROSA PALO;;9;0;0;0;0;0;2027290004816;0;;0;;9,5;9,5;9,5;0;0;;;;0;1;9,5;9,5;9,5;0;0;85,5;2026-06-04
RA85057;;BLUSA;;;;;VERANO;1;NEGRO;;-1;0;0;0;0;0;2027290004817;0;;0;;9,5;9,5;9,5;0;0;;;;0;1;9,5;9,5;9,5;0;0;-9,5;2026-06-04
RA85057;;BLUSA;;;;;VERANO;1;VERDE;;-1;0;0;0;0;0;2027290004818;0;;0;;9,5;9,5;9,5;0;0;;;;0;1;9,5;9,5;9,5;0;0;-9,5;2026-06-04
RA10371;;VESTIDO;;;;;VERANO;1;ROSA;;7;0;0;0;0;0;2027290004744;0;;0;;13,5;13,5;13,5;0;0;;;;0;3;16,5;16,5;5,5;0;0;94,5;2026-06-04
RA10371;;VESTIDO;;;;;VERANO;1;AMARILLO;;7;0;0;0;0;0;2027290004811;0;;0;;13,5;13,5;13,5;0;0;;;;0;3;16,5;16,5;5,5;0;0;94,5;2026-06-04
RA10371;;VESTIDO;;;;;VERANO;1;SALMÓN;;7;0;0;0;0;0;2027290004812;0;;0;;13,5;13,5;13,5;0;0;;;;0;3;24,5;24,5;8,17;0;0;94,5;2026-06-04
RA10371;;VESTIDO;;;;;VERANO;1;MULTICOLOR 4;;7;0;0;0;0;0;2027290004813;0;;0;;13,5;13,5;13,5;0;0;;;;0;3;24,5;24,5;8,17;0;0;94,5;2026-06-04
RA10371;;VESTIDO;;;;;VERANO;1;MULTICOLOR 5;;7;0;0;0;0;0;2027290004814;0;;0;;13,5;13,5;13,5;0;0;;;;0;3;24,5;24,5;8,17;0;0;94,5;2026-06-04
RA13161;;VESTIDO;;;;;VERANO;1;ROSA;;6;0;0;0;0;0;2027290004739;0;;0;;13,5;13,5;13,5;0;0;;;;0;4;22;22;5,5;0;0;81;2026-06-04
RA13161;;VESTIDO;;;;;VERANO;1;VERDE;;4;0;0;0;0;0;2027290004808;0;;0;;13,5;13,5;13,5;0;0;;;;0;6;49;49;8,17;0;0;54;2026-06-04
RA13161;;VESTIDO;;;;;VERANO;1;BEIGE;;6;0;0;0;0;0;2027290004809;0;;0;;13,5;13,5;13,5;0;0;;;;0;4;22;22;5,5;0;0;81;2026-06-04
SA1119;;FALDA;;;;;VERANO;1;BLANCO;;9;0;0;0;0;0;2027290004737;0;;0;;10,5;10,5;10,5;0;0;;;;0;1;10,5;10,5;10,5;0;0;94,5;2026-06-04
RA2033-1;;VESTIDO CORTO;;;;;VERANO;1;BLANCO;;10;0;0;0;0;0;2027290004819;0;;0;;9,5;9,5;9,5;0;0;;;;0;0;0;0;0;0;0;95;2026-06-04
RA2033-1;;VESTIDO CORTO;;;;;VERANO;1;ROSA FUXIA;;10;0;0;0;0;0;2027290004820;0;;0;;9,5;9,5;9,5;0;0;;;;0;0;0;0;0;0;0;95;2026-06-04
RA2033-1;;VESTIDO CORTO;;;;;VERANO;1;VERDE OLIVA;;10;0;0;0;0;0;2027290004821;0;;0;;9,5;9,5;9,5;0;0;;;;0;0;0;0;0;0;0;95;2026-06-04
RA2033-1;;VESTIDO CORTO;;;;;VERANO;1;AMARILLO;;10;0;0;0;0;0;2027290004822;0;;0;;9,5;9,5;9,5;0;0;;;;0;0;0;0;0;0;0;95;2026-06-04
PL-1915;;VESTIDO;;;;;VERANO;1;MARRÓN;;10;0;0;0;0;0;2027290004932;0;;0;PML;13,5;13,5;13,5;0;0;;;;0;0;0;0;0;0;0;135;2026-06-15
PL-1522;;VESTIDO;;;;;VERANO;1;BEIGE;;10;0;0;0;0;0;2027290004931;0;;0;PML;13,5;13,5;13,5;0;0;;;;0;0;0;0;0;0;0;135;2026-06-15
SA10008;;Sin categoría;;;;;VERANO;1;CAMEL;;0;0;0;0;0;0;2027290004923;0;;0;;15,9;15,9;15,9;0;0;;;;0;2;31,8;31,8;15,9;0;0;0;2026-06-15
SA10008;;Sin categoría;;;;;VERANO;1;VERDE;;0;0;0;0;0;0;2027290004924;0;;0;;15,9;15,9;15,9;0;0;;;;0;2;31,8;31,8;15,9;0;0;0;2026-06-15
PL1960;;Sin categoría;;;;;VERANO;1;GRANATE;;0;0;0;0;0;0;2027290004922;0;;0;;9,8;9,8;9,8;0;0;;;;0;1;9,8;9,8;9,8;0;0;0;2026-06-15
PL3113;;Sin categoría;;;;;VERANO;1;NEGRO;;0;0;0;0;0;0;2027290004921;0;;0;;15,9;15,9;15,9;0;0;;;;0;1;15,9;15,9;15,9;0;0;0;2026-06-15
CO28803;;COLLAR;;;;;VERANO;1;ROJO;;8;0;0;0;0;0;2027290004900;0;;0;;8,5;8,5;8,5;0;0;;;;0;2;17;17;8,5;0;0;68;2026-06-11
CO28805;;COLLAR;;;;;VERANO;1;AMARILLO;;8;0;0;0;0;0;2027290004899;0;;0;;8,5;8,5;8,5;0;0;;;;0;2;17;17;8,5;0;0;68;2026-06-11
CO80209;;COLLAR;;;;;VERANO;1;MULTICOLOR;;10;0;0;0;0;0;2027290004898;0;;0;;7,5;7,5;7,5;0;0;;;;0;0;0;0;0;0;0;75;2026-06-11
CO20103;;COLLAR;;;;;VERANO;1;VERDE AGUA/OCRE;;10;0;0;0;0;0;2027290004897;0;;0;;8,9;8,9;8,9;0;0;;;;0;0;0;0;0;0;0;89;2026-06-11
CO15903;;COLLAR;;;;;VERANO;1;ROJO;;10;0;0;0;0;0;2027290004896;0;;0;;7,5;7,5;7,5;0;0;;;;0;0;0;0;0;0;0;75;2026-06-11
CO42A07;;COLLAR;;;;;VERANO;1;ROSA;;8;0;0;0;0;0;2027290004895;0;;0;;8,5;8,5;8,5;0;0;;;;0;2;17;17;8,5;0;0;68;2026-06-11
CO42A09;;COLLAR;;;;;VERANO;1;VERDE AGUA;;10;0;0;0;0;0;2027290004894;0;;0;;8,5;8,5;8,5;0;0;;;;0;0;0;0;0;0;0;85;2026-06-11
CO441;;COLLAR;;;;;VERANO;1;AMARILLO;;10;0;0;0;0;0;2027290004893;0;;0;;5,9;5,9;5,9;0;0;;;;0;0;0;0;0;0;0;59;2026-06-11
CO7AN01;;COLLAR;;;;;VERANO;1;BEIGE;;10;0;0;0;0;0;2027290004892;0;;0;;9,5;9,5;9,5;0;0;;;;0;0;0;0;0;0;0;95;2026-06-11
CO05019;;COLLAR;;;;;VERANO;1;ROSA;;10;0;0;0;0;0;2027290004891;0;;0;;6,9;6,9;6,9;0;0;;;;0;0;0;0;0;0;0;69;2026-06-11
CO1AN02;;COLLAR;;;;;VERANO;1;AZUL;;9;0;0;0;0;0;2027290004890;0;;0;;8,9;8,9;8,9;0;0;;;;0;1;8,9;8,9;8,9;0;0;80,1;2026-06-11
CO28N03;;COLLAR;;;;;VERANO;1;AMARILLO;;9;0;0;0;0;0;2027290004889;0;;0;;8,5;8,5;8,5;0;0;;;;0;1;8,5;8,5;8,5;0;0;76,5;2026-06-11
CO01207;;COLLAR;;;;;VERANO;1;VERDE;;10;0;0;0;0;0;2027290004888;0;;0;;6,5;6,5;6,5;0;0;;;;0;0;0;0;0;0;0;65;2026-06-11
CO20101;;COLLAR;;;;;VERANO;1;BEIGE;;10;0;0;0;0;0;2027290004887;0;;0;;8,9;8,9;8,9;0;0;;;;0;0;0;0;0;0;0;89;2026-06-11
CI356;;COLLAR;;;;;VERANO;1;MORADO;;10;0;0;0;0;0;2027290004886;0;;0;;5,5;5,5;5,5;0;0;;;;0;0;0;0;0;0;0;55;2026-06-11
CI331;;COLLAR;;;;;VERANO;1;VERDE;;10;0;0;0;0;0;2027290004885;0;;0;;9,5;9,5;9,5;0;0;;;;0;0;0;0;0;0;0;95;2026-06-11
CO5005;;COLLAR;;;;;VERANO;1;BLANCO;;9;0;0;0;0;0;2027290004884;0;;0;;7,9;7,9;7,9;0;0;;;;0;1;7,9;7,9;7,9;0;0;71,1;2026-06-11
SA25101;;VESTIDO;;;;;VERANO;1;AZUL;;10;0;0;0;0;0;2027290004883;0;;0;;9,8;9,8;9,8;0;0;;;;0;0;0;0;0;0;0;98;2026-06-10
SA26280;;VESTIDO;;;;;VERANO;1;AMARILLO;;9;0;0;0;0;0;2027290004881;0;;0;;15,9;15,9;15,9;0;0;;;;0;1;15,9;15,9;15,9;0;0;143,1;2026-06-10
SA26280;;VESTIDO;;;;;VERANO;1;NARANJA;;8;0;0;0;0;0;2027290004882;0;;0;;15,9;15,9;15,9;0;0;;;;0;2;27,9;27,9;13,95;0;0;127,2;2026-06-10
SA26340;;VESTIDO;;;;;VERANO;1;VERDE OLIVA;;8;0;0;0;0;0;2027290004880;0;;0;;15,5;15,5;15,5;0;0;;;;0;3;46,5;46,5;15,5;0;0;124;2026-06-10
SA430;;VESTIDO;;;;;VERANO;1;ROSA FUXIA;;5;0;0;0;0;0;2027290004879;0;;0;;9,8;9,8;9,8;0;0;;;;0;6;58,8;58,8;9,8;0;0;49;2026-06-10
SA411;;VESTIDO;;;;;VERANO;1;NARANJA;;9;0;0;0;0;0;2027290004878;0;;0;;9,8;9,8;9,8;0;0;;;;0;1;9,8;9,8;9,8;0;0;88,2;2026-06-10
SA26243;;CAMISA LARGA;;;;;VERANO;1;AZUL;;7;0;0;0;0;0;2027290004875;0;;0;;10,8;10,8;10,8;0;0;;;;0;3;32,4;32,4;10,8;0;0;75,6;2026-06-10
SA26243;;CAMISA LARGA;;;;;VERANO;1;AMARILLO;;9;0;0;0;0;0;2027290004876;0;;0;;10,8;10,8;10,8;0;0;;;;0;1;10,8;10,8;10,8;0;0;97,2;2026-06-10
SA25109;;VESTIDO;;;;;VERANO;1;AZUL;;6;0;0;0;0;0;2027290004873;0;;0;;9,8;9,8;9,8;0;0;;;;0;4;39,2;39,2;9,8;0;0;58,8;2026-06-10
SA25109;;VESTIDO;;;;;VERANO;1;AMARILLO;;8;0;0;0;0;0;2027290004874;0;;0;;9,8;9,8;9,8;0;0;;;;0;2;19,6;19,6;9,8;0;0;78,4;2026-06-10
SA2588;;VESTIDO;;;;;VERANO;1;AMARILLO;;8;0;0;0;0;0;2027290004872;0;;0;;9,8;9,8;9,8;0;0;;;;0;2;19,6;19,6;9,8;0;0;78,4;2026-06-10
MC1195;;VESTIDO;;;;;VERANO;1;BLANCO;;9;0;0;0;0;0;2027290004866;0;;0;;12,5;12,5;12,5;0;0;;;;0;2;25;25;12,5;0;0;112,5;2026-06-10
MC1195;;VESTIDO;;;;;VERANO;1;ROSA;;9;0;0;0;0;0;2027290004867;0;;0;;12,5;12,5;12,5;0;0;;;;0;2;25;25;12,5;0;0;112,5;2026-06-10
MC1195;;VESTIDO;;;;;VERANO;1;NARANJA;;2;0;0;0;0;0;2027290004868;0;;0;;12,5;12,5;12,5;0;0;;;;0;10;125;125;12,5;0;0;25;2026-06-10
MC1195;;VESTIDO;;;;;VERANO;1;AZUL;;9;0;0;0;0;0;2027290004869;0;;0;;12,5;12,5;12,5;0;0;;;;0;1;12,5;12,5;12,5;0;0;112,5;2026-06-10
MC1195;;VESTIDO;;;;;VERANO;1;BEIGE;;9;0;0;0;0;0;2027290004870;0;;0;;12,5;12,5;12,5;0;0;;;;0;1;12,5;12,5;12,5;0;0;112,5;2026-06-10
MC1195;;VESTIDO;;;;;VERANO;1;VERDE OLIVA;;9;0;0;0;0;0;2027290004871;0;;0;;12,5;12,5;12,5;0;0;;;;0;2;25;25;12,5;0;0;112,5;2026-06-10
MC1195;;VESTIDO;;;;;VERANO;1;VERDE;;10;0;0;0;0;0;2027290004901;0;;0;;12,5;12,5;12,5;0;0;;;;0;0;0;0;0;0;0;125;2026-06-10
MC1162;;VESTIDO;;;;;VERANO;1;VERDE OLIVA;;7;0;0;0;0;0;2027290004861;0;;0;;11,5;11,5;11,5;0;0;;;;0;4;46;46;11,5;0;0;80,5;2026-06-10
MC1162;;VESTIDO;;;;;VERANO;1;ROSA;;6;0;0;0;0;0;2027290004862;0;;0;;11,5;11,5;11,5;0;0;;;;0;5;57,5;57,5;11,5;0;0;69;2026-06-10
MC1162;;VESTIDO;;;;;VERANO;1;AZUL;;6;0;0;0;0;0;2027290004863;0;;0;;11,5;11,5;11,5;0;0;;;;0;4;46;46;11,5;0;0;69;2026-06-10
MC1162;;VESTIDO;;;;;VERANO;1;AZUL MARINO;;7;0;0;0;0;0;2027290004864;0;;0;;11,5;11,5;11,5;0;0;;;;0;3;34,5;34,5;11,5;0;0;80,5;2026-06-10
MC1162;;VESTIDO;;;;;VERANO;1;CAMEL;;5;0;0;0;0;0;2027290004865;0;;0;;11,5;11,5;11,5;0;0;;;;0;6;69;69;11,5;0;0;57,5;2026-06-10
MC1180;;VESTIDO;;;;;VERANO;1;BLANCO;;6;0;0;0;0;0;2027290004855;0;;0;;13,5;13,5;13,5;0;0;;;;0;4;51;51;12,75;0;0;81;2026-06-10
MC1180;;VESTIDO;;;;;VERANO;1;VERDE OLIVA;;7;0;0;0;0;0;2027290004856;0;;0;;13,5;13,5;13,5;0;0;;;;0;3;37,5;37,5;12,5;0;0;94,5;2026-06-10
MC1180;;VESTIDO;;;;;VERANO;1;BEIGE;;8;0;0;0;0;0;2027290004857;0;;0;;13,5;13,5;13,5;0;0;;;;0;2;24;24;12;0;0;108;2026-06-10
MC1180;;VESTIDO;;;;;VERANO;1;ROSA;;6;0;0;0;0;0;2027290004858;0;;0;;13,5;13,5;13,5;0;0;;;;0;4;54;54;13,5;0;0;81;2026-06-10
MC1180;;VESTIDO;;;;;VERANO;1;AZUL;;5;0;0;0;0;0;2027290004859;0;;0;;13,5;13,5;13,5;0;0;;;;0;5;64,5;64,5;12,9;0;0;67,5;2026-06-10
MC1180;;VESTIDO;;;;;VERANO;1;SALMÓN;;4;0;0;0;0;0;2027290004860;0;;0;;13,5;13,5;13,5;0;0;;;;0;6;78;78;13;0;0;54;2026-06-10
MC0685;;CAMISA;;;;;VERANO;1;SALMÓN;;7;0;0;0;0;0;2027290004849;0;;0;;10,5;10,5;10,5;0;0;;;;0;3;31,5;31,5;10,5;0;0;73,5;2026-06-10
MC0685;;CAMISA;;;;;VERANO;1;NARANJA;;-9;0;0;0;0;0;2027290004850;0;;0;;10,5;10,5;10,5;0;0;;;;0;19;199,5;199,5;10,5;0;0;-94,5;2026-06-10
MC0685;;CAMISA;;;;;VERANO;1;ROSA;;7;0;0;0;0;0;2027290004851;0;;0;;10,5;10,5;10,5;0;0;;;;0;5;52,5;52,5;10,5;0;0;73,5;2026-06-10
MC0685;;CAMISA;;;;;VERANO;1;AZUL;;8;0;0;0;0;0;2027290004852;0;;0;;10,5;10,5;10,5;0;0;;;;0;4;42;42;10,5;0;0;84;2026-06-10
MC0685;;CAMISA;;;;;VERANO;1;BLANCO;;5;0;0;0;0;0;2027290004853;0;;0;;10,5;10,5;10,5;0;0;;;;0;5;52,5;52,5;10,5;0;0;52,5;2026-06-10
MC0685;;CAMISA;;;;;VERANO;1;VERDE OLIVA;;8;0;0;0;0;0;2027290004854;0;;0;;10,5;10,5;10,5;0;0;;;;0;6;63;63;10,5;0;0;84;2026-06-10
